fans,lights,fridge,tv,ac,water_heater,washing_machine,microwave,num_family_members,house_size,num_rooms,voltage,electricity_bill
3,7,1,1,0,1,0,0,4,3680,7,228.06252084657172,2641.791060686306
4,9,1,1,0,1,1,1,5,2409,5,228.27077287078316,3179.606752227783
1,10,1,1,0,0,0,0,2,3537,2,212.03064677906173,1263.6269207304
2,5,1,2,1,0,1,1,2,3634,7,231.21616111491883,4404.884653457127
3,9,1,1,1,0,0,0,7,3949,4,227.07801634247073,4195.364581633292
1,11,1,1,0,0,0,0,4,3505,6,226.04053698709868,1371.2922082507928
3,6,1,1,0,0,0,0,1,1618,2,235.7648031677967,1279.2093573203
3,11,1,1,0,0,0,1,5,2442,5,220.03091757494178,1556.9298522034746
0,6,1,1,0,0,0,1,2,3668,1,219.90571363727807,1087.0120375583374
4,14,1,0,1,0,1,1,6,3747,3,231.43078853118686,4769.437345907177
2,9,1,2,1,0,0,0,6,2038,4,238.3617136548103,4298.052107059495
1,10,1,0,2,0,0,0,1,2640,4,228.8555233484956,6739.512058317618
1,11,1,1,0,0,0,0,3,1970,5,230.67034668644084,1371.059640680957
3,14,1,0,0,1,0,0,7,2227,7,226.4901266081433,2966.3324148643605
2,12,2,0,1,0,0,0,4,842,7,231.17066127498265,4462.9639190225835
5,13,1,0,1,0,0,0,7,3151,8,228.76802968998683,4474.948267640212
5,12,1,0,1,0,1,0,4,822,8,232.4993005749938,4640.0550932048645
3,16,2,2,1,1,1,1,2,3493,8,240.7255749670991,6762.255912070861
4,10,2,0,0,0,1,0,3,1016,5,221.99397560695886,1954.778500182534
3,8,1,1,0,0,1,0,5,384,1,211.01438552945382,1623.5610809040895
5,7,1,1,0,1,0,0,3,2115,9,231.37573988454315,2778.874561991729
4,15,1,1,0,1,0,0,6,1936,8,240.79728522790703,3181.6399236472935
1,19,1,2,0,0,1,0,7,1237,3,235.985030384042,2187.80684030069
4,6,1,2,1,0,1,0,7,3033,8,233.30199948622217,4515.805847349002
2,14,1,0,0,0,1,1,2,3976,1,227.6556431440863,1829.9830823825287
3,11,1,1,0,0,0,0,2,2535,9,228.26419859988744,1487.6811218785822
3,10,1,0,0,1,0,0,1,1450,1,241.90077262877253,2714.685844153154
5,11,1,1,0,1,0,1,6,2752,6,240.79983016317664,3121.9545688318176
0,7,1,1,0,0,1,0,7,1988,7,231.31210269044288,1279.5866310130775
5,15,0,0,1,0,0,0,5,1298,3,228.445685237019,4263.627889102436
0,10,1,1,0,1,0,0,6,1317,1,232.3146403074933,2664.0981386838316
4,10,1,1,1,0,0,0,1,1800,2,240.7214842674791,4286.05195331387
1,8,2,1,1,1,0,0,1,1776,5,244.7141473048791,5679.01144662826
1,13,1,1,0,0,1,0,5,1578,8,233.26845197289853,1735.8967071777279
2,9,1,1,1,1,0,0,7,2713,5,229.8146310226823,5459.894009854855
3,8,1,1,1,0,0,1,4,2514,6,244.4805282375692,4252.851592803786
1,15,1,1,0,0,0,0,1,1570,8,237.19455384495177,1538.9246917284136
4,10,1,1,0,0,1,0,7,3099,7,233.88981411431286,1791.2856432774774
3,13,1,1,2,0,0,0,4,745,7,233.93627081355518,7237.125184453887
2,12,1,1,0,1,0,0,6,434,2,230.92565327220598,2843.551160618173
4,8,1,1,1,0,1,0,7,1942,3,230.59386803171853,4499.298389391597
4,15,1,0,0,0,0,0,6,3040,1,238.91999831996142,1639.7229970444446
2,14,0,1,1,1,1,0,7,3255,1,239.85731427459623,5789.709403080535
3,6,2,0,0,1,1,0,6,777,4,238.34989381340299,3033.830582983737
4,9,2,0,0,1,0,1,6,2175,2,243.0041865503998,3085.887967876159
3,9,0,1,0,0,0,0,5,1137,1,223.2092523422463,1107.051348637276
3,6,2,1,0,1,1,0,1,3534,9,222.29728581283555,3184.9293424944008
4,13,1,1,1,0,0,0,2,2275,7,222.4244109319733,4528.043461647864
5,3,0,1,0,0,1,0,1,3932,3,218.23887978585276,1182.8826889446598
2,13,1,2,0,0,0,0,5,3044,8,239.31427012558567,1688.7037801062652
3,12,1,0,1,1,1,0,4,2196,4,241.76692896457288,5848.911633907387
4,12,2,1,1,0,0,0,6,1814,5,235.40072891366756,4713.17581721334
2,9,1,0,1,1,1,1,1,3714,3,246.12258642215005,5706.812219223593
4,6,1,1,0,0,1,0,6,3062,4,217.1307480588678,1588.434828861935
6,13,1,1,0,1,0,0,5,1027,4,233.76261996977158,3176.2409846312075
2,12,1,2,0,1,0,1,6,802,1,239.3459812139428,3149.159391764073
0,13,0,0,2,0,0,1,7,1919,6,219.5600805106584,6714.114116225995
1,10,1,1,0,1,0,0,5,3717,8,229.37294612809816,2737.5213882666217
5,9,1,1,1,1,0,1,4,677,5,242.28485923363363,5802.305458649414
2,14,1,1,1,0,0,0,6,3674,4,248.1148388276564,4378.7258133206105
0,5,0,1,0,1,0,0,4,1056,1,235.66602119075912,2032.6310656556946
3,6,1,1,0,1,0,0,5,2207,1,237.64722750740597,2643.2908470188295
2,11,1,1,0,0,1,1,6,1853,6,215.66657302713094,1738.5543609646973
5,14,1,1,0,0,0,1,3,3590,6,234.20760835439842,1873.8783422792776
1,14,1,1,0,0,0,0,2,877,8,241.79277233501324,1519.979032900836
4,12,1,2,1,0,0,0,5,1211,6,241.05692388601938,4527.073003019434
2,12,1,1,0,0,0,0,2,537,6,238.76787201280507,1440.368257067054
5,21,1,1,0,0,1,1,6,639,4,242.782084046905,2581.1253135687107
2,6,1,1,0,1,0,1,4,3090,9,244.14553457264796,2650.065333515598
2,11,1,1,0,0,1,1,1,3588,3,224.1028561325979,1777.0315784658933
5,8,2,1,1,0,1,1,1,495,6,236.38986640747808,4919.619169405662
4,10,1,2,0,0,1,0,5,1875,8,224.67211302658941,1868.1156661101497
2,4,1,1,0,1,0,0,7,1640,3,235.34840831889372,2408.276610083264
2,11,0,1,1,0,1,0,4,3103,9,236.0229164658372,4240.860183222083
5,13,1,1,1,1,0,0,4,1393,7,239.9123864773743,5949.40643376633
3,4,1,1,0,1,0,0,7,1659,7,250.0,2405.0548483781567
5,9,2,2,0,0,0,0,1,2144,4,246.98006148273728,1855.6877871375807
2,12,1,1,0,0,0,0,2,914,5,224.41540593855677,1517.3025550735763
2,14,1,1,1,0,0,1,6,2520,6,225.1208391641942,4525.896965785358
1,10,1,1,1,0,1,1,4,1293,2,231.83032802545173,4454.229097566817
0,9,1,2,0,0,0,0,1,1524,2,224.9000332980154,1287.2028081320072
3,14,2,0,0,0,1,0,3,2254,2,237.17022437152568,2072.602436890097
1,15,1,1,1,1,0,1,6,3372,2,244.719338177677,5915.70156452755
1,14,1,0,1,0,0,0,7,1310,1,243.82055828881053,4152.6208685648935
4,11,1,0,1,0,1,0,7,554,9,235.21400692347254,4509.629757555749
2,15,0,2,1,1,0,1,1,2632,3,244.27033670230463,5835.432993108317
4,5,0,1,1,1,0,1,7,1137,9,224.34634004831926,5190.249114930588
1,7,1,1,0,0,1,0,3,2730,7,238.85983498928948,1453.116065401601
1,12,1,0,0,0,0,1,2,2335,2,240.58680463094333,1357.8368178556632
1,8,1,1,0,0,0,1,2,3513,8,236.76806096627695,1304.4678073339196
6,9,1,1,1,0,0,0,3,1816,7,240.80428661659695,4360.926727271677
5,7,1,1,1,0,0,1,5,955,9,237.79095623412104,4288.727885704662
4,5,1,1,0,1,0,0,3,324,3,225.59532565095242,2610.154884966595
3,9,1,1,0,0,0,0,7,3502,4,248.18267955885332,1372.6410542731041
3,11,1,1,0,1,0,1,1,1276,9,240.50476423843747,2987.6074342432144
3,15,1,0,1,0,0,1,3,964,5,233.6387658635823,4476.771254833519
4,11,1,1,0,1,0,0,4,3331,5,233.32681706900564,2968.8767685481384
0,15,1,1,0,0,0,0,1,2470,6,226.5290994647386,1493.4610937187979
3,12,1,2,0,0,1,0,5,836,3,233.64596042631993,2018.1232627075424
2,11,1,0,1,0,0,0,7,1765,3,224.27531958474148,4125.012951813723
2,16,1,1,1,0,0,0,1,3027,6,243.91746021347984,4498.529812625769
2,9,1,0,1,1,0,0,2,3810,1,237.0276119347014,5394.027433455953
4,9,1,1,1,0,0,1,7,532,6,232.55999308047063,4354.531521333936
6,9,1,2,0,1,0,1,5,2942,4,249.43756158541225,3226.3303103796156
2,15,1,1,0,1,0,0,1,1867,9,230.37311650522224,3050.7904818084608
4,9,1,2,0,1,1,1,6,523,8,236.5191724222557,3362.706266885332
4,9,1,0,0,0,0,0,4,1492,6,222.9359818336278,1298.0761734835028
4,13,1,1,0,0,1,1,7,2874,4,218.7279505148225,2042.1218966624629
4,9,1,0,0,0,1,0,7,3613,4,220.83461083791755,1551.822564310037
2,7,1,1,0,1,1,0,7,1288,6,233.45154326325857,2927.6575659420782
1,3,1,1,1,0,0,0,7,1359,1,238.95862728124803,3720.808704354258
4,11,1,1,1,1,0,0,7,2744,2,237.80656386632376,5823.259508313468
4,11,2,1,0,1,1,0,2,2236,8,235.22670707645472,3510.6111863443084
4,8,1,1,0,1,0,0,7,2348,6,232.81220481351704,2791.0602123309277
3,8,1,1,1,0,0,0,2,1588,2,227.97168444408138,4137.061869860468
5,12,0,0,0,0,0,1,4,1997,2,233.0048398772608,1395.439313155779
2,7,1,1,0,0,0,0,3,1529,2,210.26812266929676,1164.458585248571
3,13,1,0,0,0,0,0,3,1384,3,243.04585421991732,1443.2637768482132
3,15,2,1,1,1,0,0,7,2315,5,242.9328572306159,6176.0462327835385
2,16,1,1,0,1,0,0,5,3142,9,235.60084382474489,3133.87177842771
5,17,0,1,0,0,0,0,5,583,5,240.51747265771516,1647.5306494929462
3,11,1,1,2,0,1,1,5,779,5,242.98602310635414,7456.255773605861
5,13,1,1,0,1,0,0,6,469,4,246.02004765528451,3119.1523358094773
2,8,1,1,0,0,0,0,2,410,8,223.73550151748807,1290.278758912694
2,8,1,1,0,0,0,1,2,3374,6,227.53272491853082,1364.4128039053446
1,14,1,1,0,0,0,0,2,1290,7,227.32278369722437,1524.993174622087
2,9,1,1,1,0,0,0,4,3270,7,240.55288518153662,4121.636913381706
2,8,1,0,0,1,0,0,3,2840,7,224.25813003010438,2508.9169513109637
4,9,1,0,0,1,0,0,7,1580,2,229.8605352491504,2748.7882214031056
3,10,1,2,0,0,0,0,1,2604,2,229.23980902356223,1483.5874738208615
3,8,1,1,1,1,1,0,7,3660,1,250.0,5808.65587362171
4,6,2,1,0,1,0,1,5,1494,1,246.7354020641903,3043.9850938209374
5,11,1,0,1,1,0,0,5,1099,9,230.6774838694148,5672.164725565561
1,6,1,1,2,1,0,1,7,1923,8,236.49383552506487,8160.7186654528105
3,13,2,0,1,0,1,0,1,2243,5,239.62350322089674,4809.526620471961
2,7,0,1,1,1,1,0,1,2707,9,230.8280965725655,5381.752453421727
2,11,1,1,1,0,0,0,1,3240,1,223.6545250480508,4226.83368855662
0,11,1,1,1,0,0,0,7,1987,5,246.37231476411947,4115.839409567658
4,10,1,1,1,1,0,0,2,3910,6,248.15615813359017,5693.193032470326
3,14,1,1,0,0,0,1,7,3115,2,238.08397798140322,1837.6741912586397
6,5,1,1,1,0,1,0,6,2168,5,229.1877482463799,4429.583626945272
3,14,1,1,0,0,0,1,4,628,6,239.36930723881215,1759.953384135661
4,7,1,1,0,0,0,1,1,465,2,218.21927249663833,1443.7750479916688
3,12,1,1,1,0,0,0,3,2799,3,248.48182564963707,4346.313441119945
3,11,1,1,0,0,0,0,3,751,6,236.09106015175266,1536.2852750550373
2,13,1,0,0,0,0,0,7,2886,2,228.25771374176784,1402.044167416302
6,17,1,1,1,0,1,0,3,1806,2,243.80477652288172,5117.7213830630435
4,9,1,1,2,0,0,0,6,2218,7,244.62579628210327,7052.965820283257
2,11,1,1,0,0,1,0,2,2133,4,246.6622089805869,1706.8115715063318
4,15,1,1,0,1,0,1,5,2525,7,227.80950653396235,3254.4702034077027
4,9,1,1,0,0,1,0,5,1175,1,226.0646560186807,1769.3346069405213
2,9,1,1,0,0,0,0,1,3385,8,241.58850706349045,1310.2929589604657
5,3,0,1,2,0,1,0,2,3498,8,250.0,6779.617030335184
2,19,1,1,1,1,0,0,4,1596,4,233.54877476421302,6093.286292843772
5,10,1,0,1,1,1,0,1,2648,9,238.626283098825,5893.6138987973845
3,12,1,0,0,0,0,0,5,3141,2,213.54822697622666,1432.5364193694381
1,6,2,1,0,0,0,1,5,2318,8,241.96944293370268,1497.5449567718201
4,10,2,1,1,1,1,1,1,776,2,243.92432403605017,6398.091959139206
4,14,2,1,0,0,0,1,1,1553,5,250.0,2079.3668135615794
2,7,1,2,0,0,1,0,6,3074,8,237.9321621758704,1598.1414024993212
9,8,1,1,1,0,0,0,3,2952,3,233.3148641803512,4531.816882808389
7,7,1,1,1,0,1,0,7,1290,1,238.7320120754251,4622.0954422159975
2,9,1,2,0,0,1,0,6,1512,6,237.815515098762,1775.3020957496606
5,2,1,1,1,1,0,0,7,1850,8,241.70729868355798,5326.419004051405
2,12,1,1,0,1,0,0,7,1634,6,243.44325456185857,2876.237828407935
4,7,1,1,2,0,0,0,4,1117,5,230.50092999530423,6974.791886332929
2,8,1,1,1,0,1,0,3,801,8,230.95660015612827,4322.886768812135
4,8,1,1,1,0,0,0,6,663,2,227.3896379619116,4206.499851594564
2,13,1,1,0,0,1,1,1,1335,9,240.48339833518276,1983.979146739559
1,7,1,0,0,0,0,0,4,3964,8,216.57101492022082,992.5764095630026
2,8,1,1,0,0,1,0,1,3082,2,230.53588248098325,1563.9870124988329
5,12,1,1,1,1,0,0,2,984,6,250.0,5899.69192595773
7,7,1,1,1,0,1,0,1,3080,8,236.6229318935774,4656.716375259131
3,9,1,1,0,1,0,0,7,1067,9,238.33472981867718,2786.3337051995627
4,11,2,1,0,0,0,0,2,2953,8,216.72717978630138,1881.7102695941658
0,9,2,1,0,0,0,0,6,844,3,222.24245950270594,1419.484154357027
3,14,1,1,0,0,1,0,3,887,2,234.3145226980032,1947.3298776303932
2,9,1,1,1,0,0,1,1,976,8,241.3494186241905,4230.578869942016
1,7,1,1,1,1,1,0,4,2306,6,243.29393602761965,5628.424819305005
3,6,2,0,0,1,0,1,6,1794,5,239.97909723182144,2819.2653111510654
5,6,1,0,0,0,1,0,4,2761,7,234.55116579479076,1495.474712805219
5,9,1,1,1,1,0,1,5,439,7,250.0,5830.400056216713
3,13,1,1,1,1,1,0,4,1858,4,238.97578616293922,6122.42496632841
7,9,0,1,0,0,0,1,7,2970,3,226.51005607442514,1492.1351000761053
3,12,1,1,0,1,0,0,6,913,9,245.48473631159985,2971.4327645390867
7,17,1,0,1,0,1,0,6,2412,7,246.92249934723876,5104.857573429218
2,18,1,1,1,0,0,0,4,1704,4,244.48138393771657,4674.064516113988
5,12,1,1,0,1,0,0,7,615,2,224.763015589599,3070.1223781568888
2,4,1,1,0,1,1,1,2,1615,5,228.45439916201593,2820.8097847355148
4,11,1,1,0,1,0,0,3,566,9,240.86591987285425,3014.7854343430395
4,9,1,1,1,1,0,0,2,1655,4,241.63883417537002,5664.621057217643
2,9,1,1,1,0,0,0,3,1699,4,230.40557032665947,4027.025515119845
4,10,1,0,0,1,0,0,2,449,4,234.05386365450244,2725.449249352114
2,6,1,1,0,0,0,0,3,1163,8,234.11503523324302,1104.8896502671746
2,12,0,1,1,0,0,0,6,2944,1,244.89077396709035,3985.0746942726555
2,11,1,0,0,0,0,1,2,3840,9,222.53505560943256,1387.398809048504
5,10,1,0,0,0,0,0,3,3095,4,226.80043711873543,1427.1906780552686
3,14,1,1,1,0,0,0,2,2588,5,234.60117247441556,4503.767066724468
3,14,1,1,1,1,0,0,5,543,8,249.81416120448858,5887.318349088861
2,13,1,0,0,0,1,0,5,921,7,242.6441234602579,1672.1590065882606
4,8,1,1,0,1,0,0,4,3992,6,232.3822575132098,2796.4786280507187
3,10,1,1,1,1,0,0,1,1655,9,229.03329205724475,5655.888556790361
1,6,2,1,0,1,1,0,7,2507,9,225.9404309612915,3033.8714416012604
5,16,2,1,0,1,1,0,1,3939,1,243.39790777480766,3910.0990320691567
3,12,1,2,1,1,0,0,2,3455,7,245.12340335775897,5881.507988332158
3,16,1,1,0,0,1,0,5,431,9,230.81938041731,2090.983189421632
1,8,1,1,0,1,0,0,6,908,1,236.78609070730687,2604.3532740818596
3,6,1,2,2,0,1,0,6,2546,3,233.36481585941456,7222.897520521276
2,9,1,1,1,0,1,0,1,3623,5,223.6638686315283,4406.860878813751
3,11,2,1,1,0,0,1,5,2719,8,243.48807376713023,4676.334604244521
1,14,1,1,0,0,0,1,2,3410,5,240.18509679802807,1635.73345676092
5,7,1,1,0,0,1,0,5,2269,4,235.00704877549168,1651.9841179391767
5,10,1,1,0,0,1,0,3,2443,3,221.40413433954356,1841.5165253718299
2,13,1,1,0,1,0,0,6,2919,8,246.35261640482491,2909.9497898184527
7,18,1,1,1,1,0,0,6,450,9,250.0,6341.705265976039
4,10,1,1,1,0,1,0,4,1048,3,229.7505742520155,4565.847714461606
2,10,1,1,2,0,0,1,6,1168,2,227.93421332825437,7071.167811394882
3,13,1,1,2,0,0,0,4,669,3,237.6676578194105,7181.380775773844
3,9,1,1,0,1,1,0,2,2425,7,240.76342009759816,3081.56517629599
1,8,1,2,0,1,1,0,5,1830,1,236.06771676716053,2982.6541468065284
2,10,2,0,1,1,0,0,5,2890,5,244.7183150218372,5686.501665529653
2,10,1,1,0,0,1,0,6,2985,3,217.61001343732462,1686.6709143979654
4,14,1,0,0,1,0,0,4,1467,6,242.83885356671496,2959.661689256677
4,8,0,1,2,1,0,1,4,1253,4,226.53676066826046,8223.543949631168
3,12,1,0,0,0,1,0,3,3088,5,221.22760909624324,1689.203873990681
5,6,1,1,1,0,0,0,2,771,3,242.32547709499016,4141.136156510235
2,11,0,1,0,0,1,0,2,802,7,225.02271087383184,1435.2787152255544
5,12,1,1,0,0,1,1,2,675,2,230.57596424466567,2094.098844821259
5,8,1,1,0,0,0,0,1,1041,7,215.443056683449,1477.7302448990988
6,14,1,1,0,0,0,0,6,3553,2,242.19220889219673,1893.9735447037954
3,8,1,1,1,0,0,0,4,3801,9,230.27251086606765,4131.040146655289
2,9,1,0,1,0,1,0,7,1121,9,235.77387086468605,4278.486659516233
4,8,0,1,0,0,0,0,1,1081,5,219.62636237942388,1042.16890321665
4,7,1,1,1,0,1,1,5,3818,6,246.57146999087976,4507.797324812651
1,5,1,1,0,1,0,1,7,3270,2,230.86937094866073,2557.5882961939515
4,13,1,1,0,0,1,0,2,3662,3,238.2737215006725,1946.7411202568287
4,7,1,2,0,0,0,0,5,1852,5,225.73818473449126,1466.3767960370478
2,11,1,0,0,0,0,0,4,2614,6,225.21085437421567,1259.0262568303292
2,9,1,1,0,0,0,0,5,2322,8,225.87651732600202,1299.265367420414
3,15,1,1,2,0,1,1,4,810,3,241.32841330451149,7691.081752293277
4,9,1,1,0,0,0,0,7,1777,7,236.45942908205467,1570.1590552675407
3,10,0,2,1,1,1,0,7,836,7,245.55824727907714,5837.407333986161
6,10,1,1,0,0,0,1,2,3311,5,234.30691648146117,1735.2493894568663
3,9,1,0,0,0,1,1,4,3289,6,234.22081782610223,1649.9492815320018
0,9,1,1,0,0,0,0,5,3801,9,233.62987159534654,1125.7040145554754
3,9,1,1,0,0,0,0,2,1660,9,232.06312146496674,1399.8862010340347
3,14,1,1,0,0,0,0,6,3715,7,223.9646201398522,1588.2008893176721
1,8,1,1,0,0,1,0,1,1534,9,232.58788631939896,1501.7334506568836
1,9,1,1,0,0,0,0,3,2124,4,224.84652306421003,1224.7340143916854
3,10,1,1,0,1,0,0,3,1064,6,242.70297212910955,2836.5923703675853
1,7,1,1,1,0,0,0,1,3378,5,232.03884249314328,3940.15621428097
2,8,0,1,0,1,0,0,1,2745,6,231.60457090508345,2407.608857210313
1,11,1,1,0,0,0,0,5,1778,5,233.00107508135721,1373.7059198173965
2,14,1,1,0,0,1,1,1,1746,2,228.7663205629607,1984.2929358232866
4,7,1,1,0,1,1,0,4,1807,4,233.3716753210948,3026.3675970734193
6,9,1,0,0,0,1,0,3,3487,2,231.56666333463463,1690.1580410644217
3,15,2,2,0,0,0,1,6,1409,9,234.32815387605103,2222.7859797375454
4,7,1,1,2,0,1,0,6,1024,7,236.4317948433825,7218.124576185752
3,9,1,1,0,1,0,1,3,328,7,236.14410744279064,2918.960808552861
0,16,1,1,0,1,0,1,3,1229,3,239.0302150580005,3100.1775763431074
3,7,1,1,1,0,0,0,4,3580,4,236.248137234263,4086.95306342288
1,17,2,1,0,0,0,0,3,2588,1,213.91353884589807,1945.3586699315636
2,7,1,1,0,0,0,0,7,574,6,234.01426451974925,1206.0201349272181
1,14,0,2,0,0,0,0,7,754,8,248.1456561606144,1368.729641246059
3,15,0,1,1,1,0,0,3,3461,7,250.0,5628.9386890555415
3,10,2,0,0,0,0,1,7,2670,2,229.91992873082947,1614.3496849365717
4,12,1,1,1,0,0,0,3,3930,1,237.80881476301587,4396.891281915107
4,10,1,0,0,1,0,1,2,1381,2,234.29973617190868,2832.5268450379263
3,6,1,1,0,0,1,0,3,459,4,233.0796799262147,1457.2205446343744
8,5,1,0,0,1,1,1,2,771,6,233.1720513665831,3128.165254037094
3,7,1,1,2,1,0,1,6,1013,1,228.23737217797452,8401.903336805046
6,9,1,1,1,1,0,0,2,369,5,250.0,5824.654442852143
3,8,1,1,2,0,1,0,5,2022,4,235.15527294934898,7253.119325624806
1,14,0,1,0,1,0,0,7,2017,9,243.4272624013105,2629.782902037757
3,13,1,1,2,1,0,1,6,1332,5,248.2151028256166,8680.036663764233
2,8,1,1,0,0,1,1,3,2891,5,233.61900502209775,1649.5362034170462
2,6,1,1,0,0,0,1,7,3431,7,227.0627458061352,1329.859248220013
2,4,1,1,1,0,0,1,5,1459,4,235.03445964739643,3927.232328501649
1,16,1,0,1,1,0,0,7,1808,8,236.64309382266507,5724.76442993532
5,8,1,1,1,0,0,1,1,689,9,243.47764353541882,4357.895144501523
4,10,1,0,1,1,0,1,7,1001,6,229.82616370172235,5653.294936536034
4,5,0,1,0,0,1,0,4,802,2,233.30304072872065,1181.823524282005
0,10,1,1,0,0,1,1,3,2918,4,223.27313772731927,1561.467413651002
2,8,1,1,1,1,1,0,5,1195,7,231.9458805137472,5717.2810988630545
3,14,1,1,0,1,1,0,5,1143,4,248.49188258734054,3351.863297129143
3,8,1,1,0,0,1,0,1,2079,1,214.30433205757515,1638.1549196364685
4,10,0,1,0,0,0,1,5,909,9,229.92381050202928,1341.4236840879942
3,9,1,0,1,0,1,0,1,817,2,230.70359773568399,4306.971351761018
2,8,1,1,0,1,1,0,5,444,4,242.2723806208248,2963.5696622183536
4,11,1,1,1,1,1,0,1,2991,5,250.0,6056.144420211186
3,10,1,1,0,0,0,0,1,345,5,230.60446167146955,1463.449426147141
4,10,1,1,1,1,0,0,5,2096,8,232.0487188220195,5684.163293608959
3,12,1,0,0,0,0,0,6,2619,6,228.03242790765162,1389.346786094024
1,7,1,2,0,0,0,0,6,1678,3,233.7739348720845,1260.5067987041152
3,6,1,1,1,0,0,0,3,380,8,245.2385976814233,4001.658755803205
4,6,0,1,1,0,1,0,4,1614,4,231.86269358753796,4116.967888736026
1,14,2,1,1,0,0,0,1,1322,7,248.5323119186183,4578.168182598785
4,10,1,1,1,1,1,1,1,3316,4,248.50140069252407,6086.619951212348
7,8,1,1,1,0,1,0,5,2660,3,229.33695729552912,4714.923322328358
5,17,1,1,0,1,0,0,4,3266,5,239.70278083587462,3361.838286227621
3,9,1,1,0,1,0,1,1,3112,1,234.4276408968679,2877.595514118634
4,12,0,2,0,1,1,0,3,2995,3,232.09009506166666,3170.128205429438
0,6,1,0,1,0,1,0,5,3927,5,231.20589504767298,3951.3146922178894
1,11,1,1,0,1,1,0,6,1421,5,235.77610454217995,3061.3895659999703
0,15,1,1,0,0,0,0,5,505,3,216.57980168082008,1495.2687086015578
3,14,2,1,1,0,0,0,4,1537,7,222.1428986722756,4742.745101374146
3,10,1,1,0,0,1,0,1,3214,1,224.86565427708032,1645.219001935023
2,7,2,0,0,0,1,0,2,3795,3,223.8415389418024,1570.8048189430137
1,13,2,0,1,1,0,0,6,687,1,236.24213560286688,5910.732043972526
2,12,0,1,2,0,0,0,7,1078,7,235.5810137905523,6827.164308833606
3,9,1,1,0,0,0,0,3,1580,5,233.47421994773015,1431.1332257955155
5,5,1,1,1,0,1,1,1,2723,4,238.38225325076502,4476.841017928864
2,11,1,0,1,0,0,0,3,2560,5,225.19988858537192,4139.879572537542
4,12,1,1,1,0,0,1,1,1002,6,245.11610439862488,4552.653119493319
3,5,1,1,1,1,1,0,2,3066,5,236.194465714479,5635.877695040439
2,11,1,0,0,0,1,1,4,3030,7,230.5764351642784,1637.4478507957892
2,8,2,1,2,0,0,0,4,3967,9,241.25049515867858,7072.921385803401
0,13,1,1,1,0,0,0,4,457,5,224.45204831548838,4193.996605238466
4,11,1,1,0,0,0,0,7,2948,1,237.24684352139982,1562.0827982874878
2,14,1,1,0,1,0,0,1,2944,2,237.84448388106495,2996.267833477216
2,10,1,0,0,0,0,0,1,2157,4,247.62705340890898,1177.0681834464253
7,11,1,1,1,0,0,0,3,3776,3,221.01414009452708,4633.6267901286365
2,11,1,1,1,0,0,1,4,3829,3,238.48536078076057,4336.899236672698
3,11,1,1,0,0,1,0,2,2074,5,244.1470873094014,1751.005070365536
5,8,1,0,1,0,1,1,7,3473,2,248.61350719639753,4529.295734107109
1,3,1,1,0,0,1,0,6,1188,7,220.4757180707515,1170.0314800146466
2,12,1,1,0,0,0,0,1,3314,6,227.24343453515533,1511.6972260860482
4,10,1,1,0,0,0,1,1,1734,3,234.5475290464789,1574.9131408854785
3,10,0,1,1,0,0,1,1,2465,6,220.31054358611757,4050.376400181399
1,14,2,0,1,1,0,0,1,3930,1,245.1019889414949,5881.8591746077
4,11,0,1,1,1,0,0,1,800,3,243.8382977104127,5501.088469074588
2,11,0,1,0,0,0,0,7,3863,3,235.70172748695558,1103.9851822010787
5,8,2,0,0,0,0,0,4,3047,6,240.48645327535613,1575.2542473049277
1,12,1,1,0,1,1,0,3,495,5,240.67995787466856,3094.642226852444
1,14,1,1,1,0,0,0,3,2489,6,225.81838296409518,4352.408062763621
3,12,1,0,1,0,0,1,7,1674,6,244.03813213367883,4326.395688808554
5,5,1,0,0,0,0,0,3,1770,1,239.35431517069628,1139.5707049778314
3,8,0,1,1,0,0,0,6,2892,2,236.6708017764374,3856.720917726757
1,4,0,0,1,0,1,0,1,972,4,226.38141240060517,3638.2270646911675
2,6,2,1,1,0,0,0,3,2946,9,239.19078060148573,4198.0047377027795
3,9,1,1,0,0,1,0,7,3811,2,227.0954317343538,1649.1362682966862
2,12,1,1,0,0,1,1,2,2256,5,238.52464244741677,1867.236691493851
3,12,1,1,0,1,0,0,4,674,2,238.82410320200142,2959.2034244185793
2,12,1,1,1,0,1,0,6,308,1,232.22923220590246,4549.639185119805
4,10,1,2,0,0,1,0,4,1080,2,221.62905046559445,1946.4922121118811
2,9,0,0,0,0,0,0,5,1522,8,226.15528741139073,907.0255992799093
5,10,1,1,0,1,1,1,4,3894,5,236.0531903837818,3403.520121299362
1,14,2,1,1,1,1,1,4,1636,9,228.04531300243627,6384.885913628044
4,13,1,0,0,1,1,0,4,2005,2,234.81252090215006,3238.8242303792513
3,9,1,1,1,0,0,0,6,2292,1,238.81711401312637,4192.639384995679
4,6,2,0,1,1,0,1,6,3854,8,222.75027638158735,5741.390555720157
3,11,1,1,1,0,0,0,6,2558,8,236.1671413228377,4308.258085448345
1,3,2,2,0,1,0,0,1,3110,3,236.68313316383325,2742.5807417832243
2,6,2,1,0,1,0,0,7,2225,6,218.99500079936809,2845.3734747291032
3,14,1,1,1,0,1,0,1,1026,5,244.2737419537487,4734.921342215491
3,6,1,1,1,0,0,0,3,2788,5,239.48100451537212,4046.9515965788505
